"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory","API support","API support"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTexels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL"
"STG-2000","September 1995","NV1","?","PCI","2
4","12","75","1:1:1","12","12","12","0","0.6","EDO
VRAM","64","n/a","n/a"
"Riva128","April 1997","NV3","350","PCI","4","100","100","1:1:1","100","100","100","0","1.6","SDR","128","5.0","1.0"
"Riva128ZX","February 23, 1998","NV3","350","AGP 2x, PCI","8","100","100","1:1:1","100","100","100","0","1.6","SDR","128","5.0","1.0"
"Riva TNT","March 23, 1998","NV4","350","AGP 2x, PCI","8
16","90","110","2:2:2","180","180","180","0","1.76","SDR","128","5.0","1.2"
"Vanta","March 22, 1999","NV6","250","AGP 4x","16","100","125","2:2:2","200","200","200","0","1","SDR","64","6.0","1.2"
"Vanta LT","March, 2000","NV6","250","AGP 4x","8
16","80","100","2:2:2","160","160","160","0","0.8","SDR","64","6.0","1.2"
"Riva TNT2 M64","October, 1999","NV6","250","AGP 4x, PCI","8, 16
32","125","150","2:2:2","250","250","250","0","1.2","SDR","64","6.0","1.2"
"Riva TNT2","March 15, 1999","NV5","250","AGP 4x, PCI","16
32","125","150","2:2:2","250","250","250","0","2.4","SDR","128","6.0","1.2"
"Riva TNT2 Pro","October 12, 1999","NV5","220","AGP 4x","32","143","166","2:2:2","286","286","286","0","2.656","SDR","128","6.0","1.2"
"Riva TNT2 Ultra","March 15, 1999","NV5","250","AGP 4x","16
32","150","183","2:2:2","300","300","300","0","2.928","SDR","128","6.0","1.2"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce256","October 11, 1999","NV10","AGP 4x
PCI","32
64","120","166","4:4:4","480","480","480","0","2.656","SDR","128"
"GeForce256 DDR","February 1, 2000","NV10","AGP 4x
PCI","32
64","120","300","4:4:4","480","480","480","0","4.8","DDR","128"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce2 MX IGP + nForce 220/420","June 4, 2001","NV1A","FSB","Up to 32 system RAM","175","266","2:4:2","350","350","700","0","2.128
4.256","DDR","64
128"
"GeForce2 MX200","March 3, 2001","NV11","AGP 4x
PCI","32
64","175","166","2:4:2","350","350","700","0","1.328","SDR","64"
"GeForce2 MX","June 28, 2000","NV11","AGP 4x
PCI","32
64","175","166","2:4:2","350","350","700","0","2.656","SDR","128"
"GeForce2 MX400","March 3, 2001","NV11","AGP 4x
PCI","32
64","200","166 (SDR)
332 (DDR)","2:4:2","400","400","800","0","2.656","SDR
DDR","128 (SDR)
64 (DDR)"
"GeForce2 GTS","April 26, 2000","NV15","AGP 4x
PCI","32
64","200","332","4:8:4","800","800","1600","0","5.312","DDR","128"
"GeForce2 Pro","December 5, 2000","NV15","AGP 4x
PCI","32
64","200","400","4:8:4","800","800","1600","0","6.4","DDR","128"
"GeForce2 Ti","October 1, 2001","NV15","AGP 4x
PCI","32
64","250","400","4:8:4","1000","1000","2000","0","6.4","DDR","128"
"GeForce2 Ultra","August 14, 2000","NV16","AGP 4x
PCI","64","250","460","4:8:4","1000","1000","2000","0","7.36","DDR","128"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","Fillrate","Fillrate","Fillrate","Fillrate","Memory","Memory","Memory"
"Model","Launch","Code name","Bus interface","Memory (MB)","Core clock (MHz)","Memory clock (MHz)","Core config","MOperations/s","MPixels/s","MTextels/s","MVertices/s","Bandwidth (GB/s)","Bus type","Bus width (bit)"
"GeForce3 Ti200","October 1, 2001","NV20","AGP 4x
PCI","64
128","175","400","4:1:8:4","700","700","1400","42.75","6.4","DDR","128"
"GeForce3","February 27, 2001","NV20","AGP 4x
PCI","64","200","460","4:1:8:4","800","800","1600","50","7.36","DDR","128"
"GeForce 8400M GS","May 2007","NB8M(G86)","80","PCIe x16","128 / 256","16:8:4","400","800","800","1.6","3.2","6.4","DDR2 / GDDR3","64","10.0","3.3","38.4","11","3.49","PureVideo HD with VP2, BSP Engine, and AES128 Engine"
"GeForce 8400M GT","May 2007","NB8M(G86)","80","PCIe x16","256 / 512","16:8:4","450","900","1200","1.8","3.6","19.2","DDR2 / GDDR3","128","10.0","3.3","43.2","14","3.09","PureVideo HD with VP2, BSP Engine, and AES128 Engine"
"GeForce 8600M GS","May 2007","NB8P(G84)","80","PCIe x16","256 / 512","16:8:4","600","1200","1400","2.4","4.8","22.4","DDR2 / GDDR3","128","10.0","3.3","57.6","20","2.88","PureVideo HD with VP2, BSP Engine, and AES128 Engine"
"GeForce 8600M GT","May 2007","NB8P(G84)","80","PCIe x16","256 / 512","32:16:8","475","950","800 / 1400","3.8","7.6","12.8 / 22.4","DDR2 / GDDR3","128","10.0","3.3","91.2","20","4.56","PureVideo HD with VP2, BSP Engine, and AES128 Engine"
"GeForce 8700M GT","June 2007","NB8P(G84)","80","PCIe x16","256 / 512","32:16:8","625","1250","1600","5","10","25.6","GDDR3","128","10.0","3.3","120","29","4.14","Scalable Link Interface, PureVideo HD with VP2, BSP Engine, and AES128 Engine"
"GeForce 8800M GTS","November 2007","NB8P(G92)","65","PCIe 2.0 x16","512","64:32:16","500","1250","1600","8","16","51.2","GDDR3","256","10.0","3.3","240","50","4.8","Scalable Link Interface, PureVideo HD with VP2, BSP Engine, and AES128 Engine"
"GeForce 8800M GTX","November 2007","NB8P(G92)","65","PCIe 2.0 x16","512","96:48:16","500","1250","1600","8","24","51.2","GDDR3","256","10.0","3.3","360","65","5.54","Scalable Link Interface, PureVideo HD with VP2, BSP Engine, and AES128 Engine"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","Processing Power GFLOPS","TDP (watts)","GFLOPS/W","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Core (MHz)","Shader (MHz)","Memory (MHz)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","Processing Power GFLOPS","TDP (watts)","GFLOPS/W","Notes"
"GeForce 9100M G 
mGPU","2008","MCP77MH, MCP79MH","65","Integrated 
(PCIe 2.0 x16)","Up to 256 from system memory","8:8:4","450","1100","1066
(system memory)","1.8","3.6","17.056","DDR3","128","10.0","3.3","26.4","12","2.2","Similar to 8400M G"
"GeForce 9200M GS","2008","NB9M-GE(G98)","65","PCIe 2.0 x16","256","8:8:4","550","1300","1400","2.2","4.4","11.2","DDR2/GDDR3","64","10.0","3.3","31.2","13","2.4",""
"GeForce 9300M G","2008","NB9M-GE(G86)","80","PCIe 2.0 x16","256/512","16:8:4","400","800","1200","1.6","3.2","9.6","DDR2/GDDR3","64","10.0","3.3","38.4","13","2.95",""
"GeForce 9300M GS","2008","NB9M-GE(G98)","65","PCIe 2.0 x16","256/512","8:8:4","550","1400","1400","2.2","4.4","11.2","DDR2/GDDR3","64","10.0","3.3","33.6","13","2.58",""
"GeForce 9400M G","October 15, 2008","MCP79MX","65","Integrated(PCIe 2.0 x16)","Up to 256 from system memory","16:8:4","450","1100","800
1066
(system memory)","1.8","3.6","12.8
17.056","DDR2
DDR3","128","10.0","3.3","54","12","4.5","PureVideo HD with VP3. Known as the GeForce 9400M in Apple systems and Nvidia ION based systems"
"GeForce 9500M G","2008","NB9P(G96)","65","PCIe 2.0 x16","512","16:8:8","500","1250","1600","4","4","25.6","DDR2 / GDDR3","128","10.0","3.3","60","20","3.0",""
"GeForce 9500M GS","2008","NB9P-GV(G96)","80","PCIe x16","512","32:16:8","475","950","1400","3.8","7.6","22.4","DDR2 / GDDR3","128","10.0","3.3","91.2","20","4.56","Rebranded 8600M GT"
"GeForce 9600M GS","2008","NB9P-GE2(G96)","65","PCIe 2.0 x16","1024","32:16:8","430","1075","800
1600","3.44","6.88","12.8
25.6","DDR2
GDDR3","128","10.0","3.3","103.2","20","5.16",""
"GeForce 9600M GT","2008","NB9P-GS(G96)","65","PCIe 2.0 x16","512/1024","32:16:8","500","1250","1600","4","8","25.6","DDR2 / GDDR3","128","10.0","3.3","120","23","5.22",""
"GeForce 9650M GS","2008","NB9P-GS1(G84)","80","PCIe 2.0 x16","512","32:16:8","625","1250","1600","5","10","25.6","GDDR3","128","10.0","3.3","120","29","4.14","Rebranded 8700M GT"
"GeForce 9650M GT","2008","NB9P-GT(G96)","65/55","PCIe 2.0 x16","1024","32:16:8","550","1325","1600","4.4","8.8","25.6","GDDR3","128","10.0","3.3","127.2","23","5.53",""
"GeForce 9700M GT","July 29, 2008","NB9E-GE(G96)","65","PCIe x16","512","32:16:8","625","1550","1600","5","10","25.6","GDDR3","128","10.0","3.3","148.8","45","3.31",""
"GeForce 9700M GTS","July 29, 2008","NB9E-GS(G94)","65","PCIe 2.0 x16","512","48:24:16","530","1325","1600","8.48","12.7","51.2","GDDR3","256","10.0","3.3","190.8","60","3.18",""
"GeForce 9800M GS","2008","NB9E-GT(G94)","65","PCIe 2.0 x16","512","64:32:16","530","1325","1600","8.48","16.96","51.2","GDDR3","256","10.0","3.3","254","60","4.23","Down Clocked 9800M GTS Via Firmware"
"GeForce 9800M GTS","July 29, 2008","NB9E-GT(G94)","65/55","PCIe 2.0 x16","512 / 1024","64:32:16","600","1500","1600","9.6","19.2","51.2","GDDR3","256","10.0","3.3","288","75","3.84",""
"GeForce 9800M GT","July 29, 2008","NB9E-GT2(G92)","65/55","PCIe 2.0 x16","512","96:48:16","500","1250","1600","8","24","51.2","GDDR3","256","10.0","3.3","360","65","5.54","Rebranded 8800M GTX"
"GeForce 9800M GTX","July 29, 2008","NB9E-GTX(G92)","65","PCIe 2.0 x16","1024","112:56:16","500","1250","1600","8","28","51.2","GDDR3","256","10.0","3.3","420","75","5.6",""
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Core (MHz)","Shader (MHz)","Memory (MHz)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","GFLOPS (MADD/MUL)","TDP (Watts)","GFLOPS/W","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","GFLOPS (MADD/MUL)","TDP (Watts)","GFLOPS/W","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","Processing Power GFLOPS","TDP (watts)","GFLOPS/W","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Core (MHz)","Shader (MHz)","Memory (MHz)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","Processing Power GFLOPS","TDP (watts)","GFLOPS/W","Notes"
"GeForce G 102M","January 8, 2009","MCP79XT","65","Integrated
(PCIe 1.0 x16)","Up to 512 from system memory","16:8:4","450?","1000","800
(system memory)","1.8","3.6","6.4","DDR2","64","10.0","3.3","48","14","3.43","PureVideo HD, CUDA, Hybrid SLI, based on GeForce 9400M G"
"GeForce G 103M","January 1, 2009","N10M-GE2(G98)","65","PCIe 2.0 x16","512","8:8:4","640","1600","1000","2.56","5.12","8","DDR2","64","10.0","3.3","38","14","2.71","PureVideo HD, CUDA, Hybrid SLI, comparable to the GeForce 9300M GS"
"GeForce G 105M","January 8, 2009","N10M-GE1(G98)","65","PCIe 2.0 x16","512","8:8:4","640","1600","1000
1400","2.56","5.12","8
11","GDDR2
GDDR3","64","10.0","3.3","38","14","2.71","PureVideo HD, CUDA, Hybrid SLI, comparable to the GeForce 9300M GS"
"GeForce G 110M","January 8, 2009","N10M-GE1(G96b)","55","PCIe 2.0 x16","1024","16:8:4","400","1000","1000
1400","1.6","3.2","8
11","DDR2
GDDR3","64","10.0","3.3","48","14","3.43","PureVideo HD, CUDA, Hybrid SLI"
"GeForce GT 120M","February 11, 2009","N10P-GV1(G96b)","55","PCIe 2.0 x16","1024","32:16:8","500","1250","1000","4","8","16","DDR2","128","10.0","3.3","110","23","4.78","PureVideo HD, CUDA, Hybrid SLI, Comparable to the 9500M GT and 9600M GT DDR2 (500/1250/400)"
"GeForce GT 130M","January 8, 2009","N10P-GE1(G96b)","55","PCIe 2.0 x16","1024","32:16:8","600","1500","1000
1600","4.8","9.6","16
25.6","DDR2
GDDR3","128","10.0","3.3","144","23","6.26","PureVideo HD, CUDA, Hybrid SLI, comparable to the 9650M GT"
"GeForce GTS 150M","March 3, 2009","N10E-GE1(G94b)","55","PCIe 2.0 x16","1024","64:32:16","400","1000","1600","6.4","12.8","51.2","GDDR3","256","10.0","3.3","192","Unknown","Unknown","PureVideo HD, CUDA, Hybrid SLI"
"GeForce GTS 160M","March 3, 2009","N10E-GS1(G94b)","55","PCIe 2.0 x16","1024","64:32:16","600","1500","1600","9.6","19.2","51.2","GDDR3","256","10.0","3.3","288","60","4.8","PureVideo HD, CUDA, Hybrid SLI"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","Processing Power (GFLOPS)","TDP (watts)","GFLOPS/W","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Core (MHz)","Shader (MHz)","Memory (MHz)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","Processing Power (GFLOPS)","TDP (watts)","GFLOPS/W","Notes"
"GeForce G210M","June 15, 2009","GT218","40","PCIe 2.0 x16","512","16:8:4","625","1500","1600","2.5","5","12.8","GDDR3","64","10.1","3.3","72","14","5.14","Lower clocked versions of the GT218 core is also known as Nvidia ION 2"
"GeForce GT 220M","2009","G96b","55","PCIe 2.0 x16","1024","32:16:8","500","1250","1000
1600","4","8","16
25.6","DDR2
GDDR3","128","10.0","3.3","120","14","8.57","rebranded 9600M GT @55 nm node shrink"
"GeForce GT 230M","June 15, 2009","GT216","40","PCIe 2.0 x16","1024","48:16:8","500","1100","1600","4","8","25.6","GDDR3","128","10.1","3.3","158","23","6.87",""
"GeForce GT 240M","June 15, 2009","GT216","40","PCIe 2.0 x16","1024","48:16:8","550","1210","1600","4.4","8.8","25.6","GDDR3","128","10.1","3.3","174","23","7.57",""
"GeForce GTS 250M","June 15, 2009","GT215","40","PCIe 2.0 x16","1024","96:32:8","500","1250","3200","4","16","51.2","GDDR5","128","10.1","3.3","360","28","12.86",""
"GeForce GTS 260M","June 15, 2009","GT215","40","PCIe 2.0 x16","1024","96:32:8","550","1375","3600","4.4","17.6","57.6","GDDR5","128","10.1","3.3","396","38","10.42",""
"GeForce GTX 260M","March 3, 2009","G92b","55","PCIe 2.0 x16","1024","112:56:16","550","1375","1900","8.8","30.8","60.8","GDDR3","256","10.0","3.3","462","65","7.11",""
"GeForce GTX 280M","March 3, 2009","G92b","55","PCIe 2.0 x16","1024","128:64:16","585","1463","1900","9.36","37.44","60.8","GDDR3","256","10.0","3.3","562","75","7.49",""
"GeForce GTX 285M","February, 2010","G92b","55","PCIe 2.0 x16","1024","128:64:16","600","1500","2000","9.6","38.4","64.0","GDDR3","256","10.0","3.3","576","75","7.68","Higher Clocked Version of GTX280M with new memory"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","Processing Power (GFLOPS)","TDP (watts)","GFLOPS/W"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Core (MHz)","Shader (MHz)","Memory (MHz)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","Processing Power (GFLOPS)","TDP (watts)","GFLOPS/W"
"GeForce 305M","January 10, 2010","GT218","40","PCIe 2.0 x16","512","16:8:4","525","1150","1400","2.1","4.2","11.2","DDR3
GDDR3","64","10.1","3.3","55","14","3.93"
"GeForce 310M","January 10, 2010","GT218","40","PCIe 2.0 x16","512","16:8:4","625","1530","1600","2.5","5","12.8","DDR3
GDDR3","64","10.1","3.3","73","14","5.21"
"GeForce 315M","January 5, 2011","GT218","40","PCIe 2.0 x16","512","16:8:4","606","1212","1600","2.42","4.85","12.8","DDR3
GDDR3","64","10.1","3.3","58.18","14","4.16"
"GeForce 320M","April 1, 2010","MCP89","40","Integrated 
 PCIe 2.0 x16","dedicated video memory: 256 shared 
system memory: 1595","48:16:8","450","950","1066","3.6","7.2","17.056","DDR3","128","10.1","3.3","136.8","20","6.84"
"GeForce GT 320M","January 21, 2010","GT216","40","PCIe 2.0 x16","1024","24:8:8","500","1100","1580","4","4","25.3","DDR3
GDDR3","128","10.1","3.3","90","14","6.43"
"GeForce GT 325M","January 10, 2010","GT216","40","PCIe 2.0 x16","1024","48:16:8","450","990","1600","3.6","7.2","25.6","DDR3
GDDR3","128","10.1","3.3","142","23","6.17"
"GeForce GT 330M","January 10, 2010","GT216","40","PCIe 2.0 x16","1024","48:16:8","575","1265","1600","4.6","9.2","25.6","DDR3
GDDR3","128","10.1","3.3","182","23","7.91"
"GeForce GT 335M","January 7, 2010","GT215","40","PCIe 2.0 x16","1024","72:24:8","450","1080","1600","3.6","10.8","25.6","DDR3
GDDR3","128","10.1","3.3","233","28?","8.32?"
"GeForce GTS 350M","January 7, 2010","GT215","40","PCIe 2.0 x16","1024","96:32:8","500","1249","3200","4","16","51.2","DDR3
GDDR3
GDDR5","128","10.1","3.3","360","28","12.86"
"GeForce GTS 360M","January 7, 2010","GT215","40","PCIe 2.0 x16","1024","96:32:8","550","1436","3600","4.4","17.6","57.6","DDR3
GDDR3
GDDR5","128","10.1","3.3","413","38","10.87"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Core (MHz)","Shader (MHz)","Memory (MHz)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"GeForce 410M","January 5, 2011","GF119","40","PCIe 2.0 x16","512","48:8:4","575","1150","1600","2.3","4.6","12.8","DDR3","64","11.0","4.5","110.4","12","Similar to Desktop GT420 OEM"
"GeForce GT 415M","September 3, 2010","GF108","40","PCIe 2.0 x16","512","48:8:4","500","1000","1600","2","4","25.6","DDR3","128","11.0","4.5","96","<12(GPU only)","Similar to Desktop GT420 OEM"
"GeForce GT 420M","September 3, 2010","GF108","40","PCIe 2.0 x16","512","96:16:4","500","1000","1600","2","8","25.6","DDR3","128","11.0","4.5","192","10-23(GPU only)","Similar to Desktop GT430"
"GeForce GT 425M","September 3, 2010","GF108","40","PCIe 2.0 x16","1024","96:16:4","560","1120","1600","2.24","8.96","25.6","DDR3","128","11.0","4.5","215.04","20-23(GPU only)","Similar to Desktop GT430"
"GeForce GT 435M","September 3, 2010","GF108","40","PCIe 2.0 x16","2048","96:16:4","650","1300","1600","2.6","10.4","25.6","DDR3","128","11.0","4.5","249.6","32-35(GPU only)","Similar to Desktop GT430/440"
"GeForce GT 445M","September 3, 2010","GF106","40","PCIe 2.0 x16","1024
1536","144:24:16
144:24:24","590","1180","1600
2500","9.44
14.16","14.16","25.6
60","DDR3
GDDR5","128
192","11.0","4.5","339.84","30-35(GPU only)","Similar to Desktop GTS450 OEM)"
"GeForce GTX 460M","September 3, 2010","GF106","40","PCIe 2.0 x16","1536","192:32:24","675","1350","2500","16.2","21.6","60","GDDR5","192","11.0","4.5","518.4","45-50(GPU only)","Similar to Desktop GTX550 Ti"
"GeForce GTX 470M","September 3, 2010","GF104","40","PCIe 2.0 x16","1536","288:48:24","550","1100","2500","13.2","26.4","60","GDDR5","256","11.0","4.5","633.6","45-50(GPU only)","Similar to Desktop GTX 460/560SE"
"GeForce GTX 480M","May 25, 2010","GF100","40","PCIe 2.0 x16","2048","352:44:32","425","850","2400","13.6","18.7","76.8","GDDR5","256","11.0","4.5","598.4","100(MXM module)","Similar to Desktop GTX465"
"GeForce GTX 485M","January 5, 2011","GF104","40","PCIe 2.0 x16","2048","384:64:32","575","1150","3000","18.4","36.8","96.0","GDDR5","256","11.0","4.5","883.2","100(MXM module)","Similar to Desktop GTX560 Ti"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Core (MHz)","Shader (MHz)","Memory (MHz)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"GeForce GT 520M","January 5, 2011","GF119","40","PCIe 2.0 x16","1024","48:8:4","740","1480","1600","2.96","5.92","12.8","DDR3","64","11.0","4.5","142.08","12","Similar to Desktop 510/520"
"GeForce GT 520M","","GF108","40","PCIe 2.0 x16","1024","96:16:4","515","1030","1600","2.06","8.24","12.8","DDR3","64","11.0","4.5","197.76","20","Noticed in Lenovo laptops, similar to Desktop 530/430/440"
"GeForce GT 520MX","May 30, 2011","GF119","40","PCIe 2.0 x16","1024","48:8:4","900","1800","1800","3.6","7.2","14.4","DDR3","64","11.0","4.5","172.8","20","Similar to Desktop 510 & GT520"
"GeForce GT 525M","January 5, 2011","GF108","40","PCIe 2.0 x16","1024","96:16:4","600","1200","1800","2.4","9.6","28.8","DDR3","128","11.0","4.5","230.4","20-23","Similar to Desktop GT 530/430/440"
"GeForce GT 540M","January 5, 2011","GF108","40","PCIe 2.0 x16","1024","96:16:4","672","1344","1800","2.688","10.752","28.8","DDR3","128","11.0","4.5","258.048","32-35","Similar to Desktop GT 530/440"
"GeForce GT 550M","January 5, 2011","GF108","40","PCIe 2.0 x16","1024","96:16:4","740","1480","1800","2.96","11.84","28.8","DDR3","128","11.0","4.5","284.16","32-35","Similar to Desktop GT 530/440"
"GeForce GT 555M","January 5, 2011","GF106

GF108","40","PCIe 2.0 x16","1536
2048
1024","144:24:24
144:24:16
96:16:4","590
650
753","1180
1300
1506","1800
1800
3138","14.6
10.4
3","14.6
15.6
12","43.2
28.8
50.2","DDR3
DDR3
GDDR5","192
128
128","11.0","4.5","339.84
374.4
289.15","30-35","Similar to Desktop GT545"
"GeForce GTX 560M","May 30, 2011","GF116","40","PCIe 2.0 x16","2048
1536, 3072","192:32:16
192:32:24","775","1550","2500","18.6","24.8","40.0
60.0","GDDR5","128
192","11.0","4.5","595.2","75","Similar to Desktop GTX 550Ti"
"GeForce GTX 570M","June 28, 2011","GF114","40","PCIe 2.0 x16","1536","336:56:24","575","1150","3000","13.8","32.2","72.0","GDDR5","192","11.0","4.5","772.8","75","Similar to Desktop GTX 560"
"GeForce GTX 580M","June 28, 2011","GF114","40","PCIe 2.0 x16","2048","384:64:32","620","1240","3000","19.8","39.7","96.0","GDDR5","256","11.0","4.5","952.3","100","Similar to Desktop GTX 560 Ti"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Clock speed","Clock speed","Clock speed","Fillrate","Fillrate","Memory","Memory","Memory","API support (version)","API support (version)","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"Model","Launch","Code name","Fab (nm)","Bus interface","Memory (MB)","Core config","Core (MHz)","Shader (MHz)","Memory (MT/s)","Pixel (GP/s)","Texture (GT/s)","Bandwidth (GB/s)","Bus type","Bus width (bit)","DirectX","OpenGL","Processing Power
 (GFLOPS)","TDP (watts)","Notes"
"GeForce 610M","Dec 2011","GF119 (N13M-GE)","40","PCIe 2.0 x16","1024
2048","48:8:4","900","1800","1800","3.6","7.2","14.4","DDR3","64","11.0","4.5","142.08","12","OEM. Rebadged GT 520MX"
"GeForce GT 620M","Apr 2012","GF117 (N13M-GS)","28","PCIe 2.0 x16","1024
2048","96:16:4","625","1250","1800","2.5","10","14.4
28.8","DDR3","64
128","11.0","4.5","240","15","OEM. Die-Shrink GF108"
"GeForce GT 625M","October 2012","GF117 (N13M-GS)","28","PCIe 2.0 x16","1024
2048","96:16:4","625","1250","1800","2.5","10","14.4","DDR3","64","11.0","4.5","240","15","OEM. Die-Shrink GF108"
"GeForce GT 630M","Apr 2012","GF108 (N13P-GL)
GF117","40
28","PCIe 2.0 x16","1024
2048","96:16:4","660
800","1320
1600","1800
4000","2.6
3.2","10.7
12.8","28.8
32.0","DDR3
GDDR5","128
64","11.0","4.5","258.0
307.2","33","GF108: OEM. Rebadged GT 540M
GF117: OEM Die-Shrink GF108"
"GeForce GT 635M","Apr 2012","GF106 (N12E-GE2)
GF116","40","PCIe 2.0 x16","2048
1536","144:24:24","675","1350","1800","16.2","16.2","28.8
43.2","DDR3","128
192","11.0","4.5","289.2
388.8","35","GF106: OEM. Rebadged GT 555M
GF116: 144 Unified Shaders"
"GeForce GT 640M LE","March 22, 2012","GF108
GK107 (N13P-LP)","40
28","PCIe 2.0 x16
PCIe 3.0 x16","1024
2048","96:16:4

384:32:16
(2 SMX)","762
500","1524
500","3130
1800","3
8","12.2
16","50.2
28.8","GDDR5
DDR3","128","11.0","4.5","292.6
384","32
20","GF108: Fermi
GK107: Kepler, Similar to Desktop GTX650"
"GeForce GT 640M","March 22, 2012","GK107 (N13P-GS)","28","PCIe 3.0 x16","1024
2048","384:32:16
(2 SMX)","625","625","1800
4000","10","20","28.8
64.0","DDR3
GDDR5","128","11.0","4.5","480","32","Kepler, Similar to Desktop GTX650"
"GeForce GT 645M","October 2012","GK107 (N13P-GS)","28","PCIe 3.0 x16","1024
2048","384:32:16
(2 SMX)","710","710","1800
4000","11.36","22.72","28.8
64.0","DDR3
GDDR5","128","11.0","4.5","545","32","Kepler, Similar to Desktop GTX650"
"GeForce GT 650M","March 22, 2012","GK107 (N13P-GT)","28","PCIe 3.0 x16","1024
2048","384:32:16
(2 SMX)","835
745
900*","835
745
900*","1800
4000
5000*","13.4
11.9
14.4*","26.7
23.8
28.8*","28.8
64.0
80.0*","DDR3
GDDR5","128","11.0","4.5","641.3
572.2
691.2","45","Kepler, Similar to Desktop GTX650
*"
